feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
11826,3,0.246315,0.141388,3,0.246315,0.141388,0,0.0,0.0,3,0.246315
24065,7,0.830521,0.845355,5,0.646114,0.765411,2,1.291538,0.859654,3,-0.645424
19869,21,1.427855,1.451281,12,1.332103,1.371795,9,1.555525,1.541715,3,-0.223422
9222,3,0.143263,0.107649,0,0.0,0.0,3,0.143263,0.107649,-3,-0.143263
15116,7,0.524826,0.505927,2,0.583955,0.581199,5,0.501174,0.470395,-3,0.082781
2302,17,0.348438,0.247547,7,0.321354,0.190856,10,0.367396,0.278933,-3,-0.046042
10903,5,0.249918,0.172319,4,0.20404,0.163075,1,0.433428,0.0,3,-0.229388
17088,19,1.551227,1.267538,8,1.740516,1.295409,11,1.413562,1.228695,-3,0.326954
23896,7,0.760605,0.245428,5,0.714193,0.262388,2,0.876636,0.140908,3,-0.162443
9901,13,0.49057,0.31159,8,0.42307,0.300708,5,0.59857,0.297985,3,-0.1755
15292,21,1.278664,1.235234,9,1.443667,1.258139,12,1.154911,1.203011,-3,0.288756
10112,5,0.663355,0.522223,4,0.504205,0.462873,1,1.299958,0.0,3,-0.795753
12303,33,1.934532,1.816287,18,1.874924,1.766899,15,2.006063,1.871331,3,-0.131139
21021,43,1.598476,0.888014,23,1.61281,0.797568,20,1.581992,0.98152,3,0.030818
15557,13,1.337471,1.308101,8,1.130812,1.256988,5,1.668125,1.320319,3,-0.537313
6366,45,1.338781,1.269087,21,1.396947,1.293662,24,1.287886,1.24496,-3,0.109061
17894,3,0.215596,0.251013,0,0.0,0.0,3,0.215596,0.251013,-3,-0.215596
12261,5,0.144918,0.074153,4,0.152656,0.08108,1,0.113968,0.0,3,0.038688
20498,7,0.714944,0.41995,2,0.314575,0.309197,5,0.875091,0.344812,-3,-0.560516
4404,17,2.131768,2.370951,10,1.900839,2.260392,7,2.461667,2.483521,3,-0.560827
5870,11,1.099949,0.761767,7,1.037422,0.806145,4,1.20937,0.663105,3,-0.171947
17797,11,0.386522,0.29946,7,0.338413,0.282972,4,0.470712,0.308777,3,-0.132299
23178,11,1.461793,0.800584,7,1.191136,0.879568,4,1.935444,0.236975,3,-0.744308
3097,19,3.182462,2.659955,11,2.726108,2.700151,8,3.809949,2.469617,3,-1.083841
3000,3,0.351984,0.0979,0,0.0,0.0,3,0.351984,0.0979,-3,-0.351984
23465,47,1.283244,1.476399,25,1.215965,1.452363,22,1.359697,1.499586,3,-0.143732
1761,3,0.084866,0.077122,3,0.084866,0.077122,0,0.0,0.0,3,0.084866
2548,15,2.068785,1.80149,9,1.905601,1.702302,6,2.313562,1.914891,3,-0.407961
859,9,0.397839,0.249956,6,0.364709,0.258033,3,0.464098,0.218374,3,-0.099389
20787,23,1.446839,1.370782,13,1.334904,1.335352,10,1.592355,1.402219,3,-0.257451
9866,7,2.3972,2.074978,2,4.126468,0.743282,5,1.705493,2.03277,-3,2.420974
1794,17,0.625332,0.561436,10,0.606086,0.596729,7,0.652825,0.505501,3,-0.046739
2316,25,2.674727,3.509835,14,2.492146,3.359873,11,2.907103,3.678814,3,-0.414958
2823,3,0.23587,0.073928,3,0.23587,0.073928,0,0.0,0.0,3,0.23587
3768,3,0.861827,0.804023,3,0.861827,0.804023,0,0.0,0.0,3,0.861827
14478,11,0.264422,0.18415,7,0.336087,0.18741,4,0.139007,0.084114,3,0.197081
18473,29,1.505132,1.793778,16,1.883606,2.235716,13,1.039317,0.795377,3,0.84429
19174,9,0.612789,0.494845,3,0.273403,0.266954,6,0.782482,0.495266,-3,-0.509079
19852,3,0.347621,0.398896,0,0.0,0.0,3,0.347621,0.398896,-3,-0.347621
7527,17,3.913921,3.49205,7,4.716131,3.340192,10,3.352374,3.486384,-3,1.363756
9865,27,1.419496,1.305407,15,1.392615,1.236785,12,1.453098,1.385684,3,-0.060483
9665,3,0.891301,0.618626,0,0.0,0.0,3,0.891301,0.618626,-3,-0.891301
6264,5,0.392559,0.463659,4,0.456513,0.498271,1,0.136742,0.0,3,0.319771
2342,11,5.122076,5.388933,4,6.958234,5.250297,7,4.072843,5.182278,-3,2.885391
17182,5,1.582579,1.310377,1,3.144544,0.0,4,1.192088,1.176412,-3,1.952456
537,3,0.350083,0.211234,0,0.0,0.0,3,0.350083,0.211234,-3,-0.350083
11180,3,0.406897,0.173914,3,0.406897,0.173914,0,0.0,0.0,3,0.406897
3999,3,0.810774,0.990459,0,0.0,0.0,3,0.810774,0.990459,-3,-0.810774
7192,13,3.878262,6.443884,8,3.004867,6.026232,5,5.275696,6.832525,3,-2.270829
24544,9,0.807995,1.012412,6,0.611467,0.940555,3,1.201053,1.036294,3,-0.589586
1909,41,0.551289,0.449727,22,0.538392,0.439129,19,0.566221,0.461244,3,-0.027829
7334,5,0.481446,0.178633,4,0.427355,0.158927,1,0.697811,0.0,3,-0.270455
10802,11,0.789964,0.736063,7,0.787997,0.489674,4,0.793406,1.034545,3,-0.005409
24083,3,0.22313,0.149147,3,0.22313,0.149147,0,0.0,0.0,3,0.22313
21617,23,0.559078,0.435664,13,0.481784,0.434849,10,0.659561,0.415768,3,-0.177777
9585,3,0.176358,0.17755,0,0.0,0.0,3,0.176358,0.17755,-3,-0.176358
12873,3,0.609268,0.218774,3,0.609268,0.218774,0,0.0,0.0,3,0.609268
24150,3,0.085371,0.042236,3,0.085371,0.042236,0,0.0,0.0,3,0.085371
12434,7,0.99068,1.078098,5,1.032648,1.268386,2,0.88576,0.174985,3,0.146888
22252,5,1.398195,1.084247,4,1.462813,1.203583,1,1.139725,0.0,3,0.323087
24430,7,1.061639,0.713136,5,1.078572,0.638031,2,1.019306,0.871636,3,0.059266
19556,5,0.668227,0.368393,1,0.309965,0.0,4,0.757793,0.359905,-3,-0.447828
44,3,0.054104,0.045339,0,0.0,0.0,3,0.054104,0.045339,-3,-0.054104
21616,3,0.164716,0.123076,0,0.0,0.0,3,0.164716,0.123076,-3,-0.164716
5686,3,0.400595,0.482694,3,0.400595,0.482694,0,0.0,0.0,3,0.400595
11298,5,0.468106,0.142669,1,0.627461,0.0,4,0.428267,0.132315,-3,0.199194
23694,3,0.274661,0.218357,3,0.274661,0.218357,0,0.0,0.0,3,0.274661
20060,3,1.010461,0.234903,0,0.0,0.0,3,1.010461,0.234903,-3,-1.010461
3298,9,2.38575,3.410919,3,3.397355,3.785267,6,1.879948,3.085437,-3,1.517407
9694,9,28.883677,31.348364,6,21.950764,29.687237,3,42.749505,29.951694,3,-20.798741
23039,3,0.570734,0.331109,3,0.570734,0.331109,0,0.0,0.0,3,0.570734
11069,7,0.69171,0.506114,5,0.519759,0.501339,2,1.121588,0.097278,3,-0.601829
11025,5,2.316922,2.474873,1,5.342884,0.0,4,1.560431,2.189715,-3,3.782453
12090,3,0.24298,0.166682,0,0.0,0.0,3,0.24298,0.166682,-3,-0.24298
3186,3,0.441141,0.231042,0,0.0,0.0,3,0.441141,0.231042,-3,-0.441141
9287,7,0.553191,0.508094,2,0.141675,0.086846,5,0.717798,0.513394,-3,-0.576123
15355,11,0.269913,0.397997,7,0.164744,0.217809,4,0.453958,0.547133,3,-0.289214
16593,3,0.354956,0.187437,0,0.0,0.0,3,0.354956,0.187437,-3,-0.354956
9048,5,1.132527,0.872315,4,1.094378,0.97154,1,1.285125,0.0,3,-0.190747
14706,3,0.340255,0.291026,3,0.340255,0.291026,0,0.0,0.0,3,0.340255
3745,23,1.612401,1.067235,13,1.498329,1.065152,10,1.760695,1.051598,3,-0.262367
11777,3,0.220017,0.117823,0,0.0,0.0,3,0.220017,0.117823,-3,-0.220017
8587,29,0.350405,0.230644,16,0.354613,0.242532,13,0.345226,0.215,3,0.009387
7242,5,0.651408,0.340227,1,0.829484,0.0,4,0.606889,0.367128,-3,0.222595
6170,3,0.114734,0.105638,3,0.114734,0.105638,0,0.0,0.0,3,0.114734
4454,19,1.382865,1.355926,8,1.577924,1.389427,11,1.241004,1.312955,-3,0.336919
6205,7,0.911638,0.453781,5,0.990864,0.508629,2,0.713572,0.137945,3,0.277293
9403,13,23.1761,13.40384,5,29.654164,7.180669,8,19.127309,14.734482,-3,10.526855
17025,3,0.364196,0.296785,3,0.364196,0.296785,0,0.0,0.0,3,0.364196
18582,5,1.55752,1.189794,4,1.718576,1.280553,1,0.913293,0.0,3,0.805283
16886,3,0.579356,0.305132,0,0.0,0.0,3,0.579356,0.305132,-3,-0.579356
2122,9,0.529232,0.306099,3,0.39162,0.178728,6,0.598038,0.33222,-3,-0.206418
14694,15,0.623509,0.768181,6,0.637473,0.846086,9,0.6142,0.71137,-3,0.023273
20053,13,9.42021,18.705325,5,12.131542,20.566294,8,7.725627,17.226317,-3,4.405915
14460,9,0.450496,0.3413,6,0.388487,0.370538,3,0.574514,0.227573,3,-0.186027
15005,7,0.21407,0.148067,5,0.215462,0.154369,2,0.21059,0.130928,3,0.004872
23023,3,0.907157,0.496234,3,0.907157,0.496234,0,0.0,0.0,3,0.907157
15975,7,1.374697,1.734915,5,1.107858,1.533031,2,2.041795,2.009045,3,-0.933937
13566,5,0.197751,0.216195,1,0.119004,0.0,4,0.217438,0.237671,-3,-0.098435
23851,5,1.597011,1.314904,1,3.196989,0.0,4,1.197017,1.166721,-3,1.999972
8679,3,0.663231,0.302706,0,0.0,0.0,3,0.663231,0.302706,-3,-0.663231
10530,5,0.218426,0.136413,4,0.229354,0.150544,1,0.174711,0.0,3,0.054644
4735,5,0.658865,0.425386,1,0.973572,0.0,4,0.580188,0.441861,-3,0.393384
13413,5,11.957,14.197333,4,7.610332,12.549412,1,29.34367,0.0,3,-21.733338
18805,5,0.551372,0.311778,1,0.46586,0.0,4,0.57275,0.345285,-3,-0.10689
16420,3,0.56611,0.639176,3,0.56611,0.639176,0,0.0,0.0,3,0.56611
8757,5,0.218433,0.110258,1,0.30432,0.0,4,0.196961,0.113538,-3,0.107358
10649,11,4.816266,5.309791,4,6.563688,5.250734,7,3.817738,5.080192,-3,2.74595
1411,3,0.154301,0.147386,0,0.0,0.0,3,0.154301,0.147386,-3,-0.154301
8202,5,1.078996,0.943315,1,0.812202,0.0,4,1.145695,1.044059,-3,-0.333493
1727,13,1.598678,1.066942,5,1.994205,0.889247,8,1.351474,1.093952,-3,0.642731
9069,5,1.114398,0.434472,1,1.545964,0.0,4,1.006507,0.421609,-3,0.539457
7188,3,1.158612,0.613544,0,0.0,0.0,3,1.158612,0.613544,-3,-1.158612
14760,5,1.73234,1.555247,4,1.264861,1.389534,1,3.602259,0.0,3,-2.337399
16621,3,0.569081,0.320665,3,0.569081,0.320665,0,0.0,0.0,3,0.569081
4047,3,0.770955,0.26952,3,0.770955,0.26952,0,0.0,0.0,3,0.770955
7215,3,0.672282,0.404997,3,0.672282,0.404997,0,0.0,0.0,3,0.672282
10960,5,0.192714,0.256244,4,0.238373,0.26768,1,0.010078,0.0,3,0.228296
19925,3,0.119014,0.095523,0,0.0,0.0,3,0.119014,0.095523,-3,-0.119014
7273,3,0.613157,0.296253,0,0.0,0.0,3,0.613157,0.296253,-3,-0.613157
78,3,0.930516,0.193582,3,0.930516,0.193582,0,0.0,0.0,3,0.930516
11794,5,0.622122,0.258611,1,0.623463,0.0,4,0.621786,0.289135,-3,0.001677
9916,3,0.757816,0.459683,0,0.0,0.0,3,0.757816,0.459683,-3,-0.757816
7286,9,1.304556,1.16019,3,1.631474,1.284016,6,1.141096,1.055725,-3,0.490378
16986,3,0.630044,0.266609,3,0.630044,0.266609,0,0.0,0.0,3,0.630044
130,12,0.277957,0.187666,7,0.233687,0.206433,5,0.339936,0.135202,2,-0.106249
291,642,4.641212,3.658771,322,4.629034,3.659654,320,4.653465,3.657841,2,-0.024431
818,1490,234.16003,163.726197,746,233.846237,163.840444,744,234.474665,163.610959,2,-0.628428
2113,6,1.412269,0.966237,2,2.48654,0.480356,4,0.875134,0.647693,-2,1.611406
2643,16,1.423596,0.748707,7,1.498888,0.727183,9,1.365035,0.759889,-2,0.133854
2711,2,0.650672,0.572189,0,0.0,0.0,2,0.650672,0.572189,-2,-0.650672
3227,40,0.445789,0.421084,21,0.48204,0.420629,19,0.405722,0.417944,2,0.076318
6868,48,1.220901,1.293516,25,1.186231,1.291067,23,1.258586,1.295119,2,-0.072355
8092,4,3.774169,2.619399,3,3.903076,3.013614,1,3.387447,0.0,2,0.515629
8252,6,0.360693,0.298948,2,0.401044,0.352604,4,0.340518,0.265837,-2,0.060526
9787,1050,2.506839,0.517495,526,2.502709,0.525624,524,2.510986,0.509171,2,-0.008277
11533,1864,247.381992,229.628361,933,247.116941,229.647868,931,247.647613,229.608503,2,-0.530672
11801,232,1.682656,1.757765,115,1.720827,1.778194,117,1.645138,1.736633,-2,0.075688
11809,998,14.01381,4.67878,500,14.010344,4.529577,498,14.017289,4.82394,2,-0.006945
12388,4,0.563789,0.495355,1,0.180555,0.0,3,0.691533,0.511755,-2,-0.510979
13779,28,1.724624,1.155669,15,1.453702,1.035866,13,2.037227,1.206691,2,-0.583525
14092,404,0.984645,0.888446,201,0.987804,0.890126,203,0.981517,0.886768,-2,0.006286
17208,16,20.682133,20.278579,7,23.051563,19.447575,9,18.839243,20.715558,-2,4.21232
17272,352,1.619838,1.746174,177,1.611867,1.744443,175,1.627901,1.747885,2,-0.016034
17350,78,0.869203,0.750383,38,0.816395,0.641214,40,0.91937,0.837993,-2,-0.102976
17737,986,4.924165,2.08903,494,4.928467,2.130747,492,4.919846,2.046279,2,0.00862
20169,30,1.172745,1.659887,16,1.129293,1.641243,14,1.222404,1.679565,2,-0.093112
20311,1176,2.561641,1.76329,589,2.557567,1.764562,587,2.56573,1.762004,2,-0.008163
22738,46,2.847481,3.208921,22,3.063799,3.211229,24,2.649189,3.19396,-2,0.41461
22910,256,2.454701,2.375392,129,2.442075,2.370791,127,2.467526,2.379989,2,-0.025451
7373,80,6.500381,10.088374,41,6.351131,10.009196,39,6.657284,10.168587,2,-0.306153
14980,220,2.051101,1.956033,109,2.068876,1.956121,111,2.033646,1.955789,-2,0.035231
22525,196,1.106921,1.005458,97,1.066296,0.814678,99,1.146725,1.161023,-2,-0.080428
22662,216,0.403339,0.339171,109,0.412785,0.356869,107,0.393716,0.319852,2,0.019069
840,378,1.44939,1.317046,190,1.444278,1.314125,188,1.454558,1.31997,2,-0.01028
1148,92,5.51867,6.366976,45,5.633298,6.390059,47,5.40892,6.342856,-2,0.224378
3911,466,2.187998,1.413423,234,2.184625,1.409748,232,2.1914,1.417113,2,-0.006775
13379,42,1.294661,1.112508,20,1.341773,1.119031,22,1.251832,1.104803,-2,0.08994
13675,36,0.870559,0.675592,17,0.919863,0.662896,19,0.826445,0.683746,-2,0.093418
15913,48,0.551191,0.377838,23,0.565541,0.373277,25,0.537989,0.381509,-2,0.027552
16734,8,0.474211,0.306769,3,0.490613,0.321351,5,0.464369,0.297242,-2,0.026244
20680,44,0.916687,0.610537,21,0.953711,0.600247,23,0.882884,0.617848,-2,0.070827
1933,80,0.956035,1.123401,39,0.969457,1.132631,41,0.943268,1.114401,-2,0.026188
2129,6,2.555771,2.368695,4,2.360162,2.063046,2,2.946988,2.844336,2,-0.586827
2617,24,2.082036,2.506342,11,2.227848,2.568595,13,1.958657,2.445651,-2,0.269191
4755,88,1.107159,0.868826,43,1.141523,0.862391,45,1.074323,0.87367,-2,0.067201
4761,4,0.781716,0.476363,3,0.677415,0.508966,1,1.094619,0.0,2,-0.417204
6045,472,0.320452,0.267883,237,0.321255,0.267202,235,0.319642,0.268565,2,0.001613
8292,16,2.217053,1.760428,9,1.933704,1.425698,7,2.581358,2.057758,2,-0.647655
8413,8,0.700237,0.770804,5,0.792472,0.900011,3,0.546512,0.443313,2,0.24596
8500,18,0.713577,0.603359,10,0.65651,0.422976,8,0.784909,0.765703,2,-0.128399
8569,38,1.043933,1.121771,18,1.062299,1.138813,20,1.027405,1.105947,-2,0.034894
9558,12,0.294045,0.226261,5,0.280412,0.203808,7,0.303783,0.240549,-2,-0.023372
11588,16,1.621403,1.31086,9,1.629093,0.9899,7,1.611515,1.633284,2,0.017578
12041,6,2.072096,1.679819,4,1.579687,1.686397,2,3.056914,1.150089,2,-1.477227
12045,24,4.573327,12.153212,11,4.980722,12.615945,13,4.228608,11.7364,-2,0.752114
12097,12,0.769028,0.643079,7,0.818692,0.72723,5,0.699498,0.493787,2,0.119194
12480,48,4.437485,2.848568,23,4.232747,2.791096,25,4.625843,2.887644,-2,-0.393096
13888,10,0.980715,1.466108,6,0.869256,1.364812,4,1.147904,1.591548,2,-0.278648
14072,6,1.073553,0.948842,4,0.999445,0.853845,2,1.221768,1.099932,2,-0.222323
14677,24,0.300569,0.194147,13,0.275819,0.1953,11,0.329818,0.188635,2,-0.053999
16193,20,0.835457,0.889851,11,0.850506,0.880632,9,0.817065,0.900648,2,0.033441
18347,12,0.469607,0.367865,7,0.505667,0.4017,5,0.419124,0.307411,2,0.086543
18550,8,0.314155,0.138341,5,0.277359,0.07452,3,0.375481,0.189111,2,-0.098122
20116,6,0.426983,0.225523,2,0.458515,0.257302,4,0.411218,0.206018,-2,0.047297
23499,2,0.228334,0.162082,2,0.228334,0.162082,0,0.0,0.0,2,0.228334
24161,88,0.782684,0.798711,43,0.778654,0.745242,45,0.786535,0.846636,-2,-0.007882
24501,8,0.477198,0.328097,3,0.576408,0.385825,5,0.417672,0.271055,-2,0.158736
3002,134,5.277119,6.497951,66,5.335949,6.527153,68,5.22002,6.468969,-2,0.115929
9902,152,1.862547,1.605742,75,1.872149,1.577954,77,1.853195,1.632299,-2,0.018954
19832,12,1.595086,1.097193,5,1.899343,0.942791,7,1.377759,1.146936,-2,0.521584
22545,28,0.59732,0.661824,15,0.569877,0.647588,13,0.628984,0.676496,2,-0.059106
3125,248,1.159256,0.912917,123,1.182946,0.90887,125,1.135944,0.916284,-2,0.047002
11710,98,0.996272,0.837078,50,0.980319,0.83193,48,1.01289,0.842085,2,-0.03257
11900,70,2.424808,2.256405,36,2.396214,2.23326,34,2.455085,2.280265,2,-0.058871
16349,34,1.013908,0.780535,18,1.009451,0.768673,16,1.018922,0.793638,2,-0.009471
17438,8,0.087564,0.103096,5,0.093258,0.106169,3,0.078075,0.09702,2,0.015183
19679,14,0.744521,0.741556,8,0.923347,0.901668,6,0.506086,0.315617,2,0.417261
2165,22,2.882906,2.586339,12,2.658718,2.585493,10,3.151931,2.561583,2,-0.493213
9281,46,2.265303,1.856486,24,2.178456,1.864843,22,2.360046,1.842664,2,-0.18159
9373,44,0.170519,0.179363,21,0.175972,0.18178,23,0.16554,0.176981,-2,0.010433
15139,68,1.354025,1.331496,35,1.32213,1.325532,33,1.387853,1.336961,2,-0.065723
15423,180,1.138929,1.119639,89,1.133723,1.123093,91,1.144021,1.116228,-2,-0.010297
19979,150,0.761666,0.610332,74,0.629663,0.520705,76,0.890195,0.661606,-2,-0.260532
21051,96,7.55576,10.0479,49,7.436527,9.980156,47,7.680067,10.116547,2,-0.24354
21797,2,0.232374,0.139782,0,0.0,0.0,2,0.232374,0.139782,-2,-0.232374
6400,52,0.482276,0.306472,25,0.627677,0.303075,27,0.347645,0.241125,-2,0.280032
6730,16,0.623444,0.462725,7,0.422297,0.225868,9,0.779892,0.533876,-2,-0.357595
9182,108,0.72946,0.583289,53,0.7397,0.583816,55,0.719593,0.582612,-2,0.020106
12750,34,0.524672,0.432364,18,0.464206,0.45161,16,0.592696,0.398821,2,-0.12849
14267,90,0.605422,0.62671,46,0.629276,0.627681,44,0.580485,0.62472,2,0.048791
18227,10,0.214659,0.271856,4,0.317875,0.37588,6,0.145848,0.130954,-2,0.172027
6702,4,0.639565,0.128547,3,0.677503,0.127575,1,0.525752,0.0,2,0.151751
12696,224,1.205738,0.953209,111,1.217203,0.952901,113,1.194476,0.953378,-2,0.022726
14899,48,1.630773,1.523797,23,1.531537,1.475544,25,1.72207,1.561317,-2,-0.190533
18180,74,1.364409,1.339661,38,1.345609,1.326873,36,1.384254,1.352744,2,-0.038645
1259,12,0.348442,0.463012,7,0.337274,0.436016,5,0.364076,0.497934,2,-0.026802
7878,2,0.153024,0.103745,2,0.153024,0.103745,0,0.0,0.0,2,0.153024
9325,16,1.678061,1.762337,9,1.58546,1.684266,7,1.79712,1.851105,2,-0.21166
12847,18,1.778552,1.509524,10,1.814858,1.482433,8,1.73317,1.541518,2,0.081689
9151,4,0.57715,0.492702,1,1.06789,0.0,3,0.41357,0.465446,-2,0.65432
11046,14,0.357713,0.296469,8,0.494538,0.31044,6,0.175281,0.135445,2,0.319258
9781,20,14.400978,17.585775,9,15.889362,17.92875,11,13.18321,17.204595,-2,2.706152
13030,2,0.370263,0.315333,2,0.370263,0.315333,0,0.0,0.0,2,0.370263
2827,26,7.219207,11.760467,12,7.754648,12.086867,14,6.760258,11.453402,-2,0.99439
3148,4,0.743723,0.386811,1,0.641114,0.0,3,0.777926,0.441382,-2,-0.136812
4541,14,1.072296,1.338861,6,1.171862,1.420924,8,0.997621,1.268732,-2,0.174241
4683,16,13.494318,7.575447,7,15.608284,6.080709,9,11.850122,8.190515,-2,3.758161
9745,6,0.246629,0.072171,4,0.238375,0.087192,2,0.263137,0.003522,2,-0.024762
11264,4,0.944956,0.276728,3,0.912875,0.31303,1,1.0412,0.0,2,-0.128325
18647,60,1.350258,1.292884,31,1.309061,1.265212,29,1.394295,1.320403,2,-0.085233
20714,2,0.303638,0.074577,0,0.0,0.0,2,0.303638,0.074577,-2,-0.303638
13349,2,0.25293,0.047452,2,0.25293,0.047452,0,0.0,0.0,2,0.25293
24178,6,1.016329,0.963234,4,0.859253,0.877516,2,1.330479,1.046592,2,-0.471226
24431,64,0.482098,0.455316,31,0.387955,0.414526,33,0.570536,0.47381,-2,-0.182581
841,6,0.413097,0.248142,2,0.346048,0.284451,4,0.446622,0.220304,-2,-0.100574
9775,40,0.432131,0.317745,21,0.435563,0.316651,19,0.428338,0.318907,2,0.007225
12067,32,0.758961,0.562724,15,0.784442,0.561434,17,0.736478,0.562903,-2,0.047964
13561,10,0.602091,0.695081,4,0.505632,0.790265,6,0.666396,0.61526,-2,-0.160765
20667,12,1.156266,0.741279,5,1.239414,0.742314,7,1.096874,0.734801,-2,0.14254
9722,14,1.551,2.096266,8,1.093138,1.699348,6,2.161482,2.398094,2,-1.068344
12947,42,5.576802,13.858276,20,5.826763,14.153853,22,5.349566,13.579999,-2,0.477197
21413,24,0.719628,0.625351,11,0.507622,0.539127,13,0.899017,0.637032,-2,-0.391395
22401,70,2.58055,2.50321,34,2.634228,2.519286,36,2.529854,2.486869,-2,0.104374
16544,92,3.79622,3.695329,45,3.879875,3.69283,47,3.716125,3.695946,-2,0.163749
16814,2,0.303588,0.028893,0,0.0,0.0,2,0.303588,0.028893,-2,-0.303588
19534,2,0.811766,0.635304,2,0.811766,0.635304,0,0.0,0.0,2,0.811766
24152,26,0.936885,1.085859,14,0.878819,1.067147,12,1.004628,1.103436,2,-0.125809
4890,6,0.537946,0.335448,4,0.561098,0.385177,2,0.491642,0.194007,2,0.069456
6403,2,0.254101,0.194093,2,0.254101,0.194093,0,0.0,0.0,2,0.254101
16758,26,1.091345,0.89613,12,1.089396,0.868093,14,1.093016,0.919478,-2,-0.003619
24116,2,0.869883,0.277353,0,0.0,0.0,2,0.869883,0.277353,-2,-0.869883
5386,2,0.136961,0.061926,0,0.0,0.0,2,0.136961,0.061926,-2,-0.136961
9700,38,0.388907,0.268783,20,0.290825,0.21837,18,0.497888,0.277428,2,-0.207063
8397,44,0.21425,0.156179,21,0.221372,0.161619,23,0.207747,0.150748,-2,0.013625
8605,54,0.40866,0.335689,28,0.453019,0.366192,26,0.36089,0.291942,2,0.092129
12697,180,1.355629,1.08715,89,1.368716,1.08614,91,1.342829,1.087984,-2,0.025887
13927,76,1.885345,2.164686,37,1.907821,2.17873,39,1.864022,2.151061,-2,0.0438
4298,18,1.819771,2.228352,8,1.861682,2.103455,10,1.786242,2.322896,-2,0.075441
14158,26,2.137971,2.769105,12,2.266181,2.840914,14,2.028076,2.701198,-2,0.238105
16325,28,0.432499,0.409437,13,0.353862,0.326678,15,0.500652,0.458729,-2,-0.146791
18684,46,0.960332,0.826349,24,0.931008,0.821088,22,0.992322,0.83087,2,-0.061314
18967,4,0.273863,0.173398,1,0.501603,0.0,3,0.19795,0.130528,-2,0.303653
21646,32,0.721729,0.615299,15,0.753363,0.619276,17,0.693817,0.610409,-2,0.059546
22061,36,1.18398,1.248829,17,1.238325,1.263318,19,1.135356,1.233695,-2,0.102969
24070,10,0.937351,0.647101,4,1.119504,0.591707,6,0.815915,0.653927,-2,0.303589
13395,94,1.154957,0.862708,46,1.176257,0.859644,48,1.134544,0.865143,-2,0.041713
18291,6,0.335775,0.231966,4,0.317356,0.202358,2,0.372614,0.278372,2,-0.055258
24097,44,0.808225,0.942203,23,0.81136,0.925459,21,0.80479,0.960196,2,0.00657
13815,164,1.876185,1.711328,81,1.883313,1.718357,83,1.869229,1.704412,-2,0.014083
20424,2,0.063148,0.030403,2,0.063148,0.030403,0,0.0,0.0,2,0.063148
2109,6,3.302699,4.105329,2,4.836176,4.267214,4,2.535961,3.796362,-2,2.300215
4347,6,1.087299,0.871989,4,0.923163,0.816565,2,1.415573,0.886508,2,-0.49241
11766,86,1.009022,0.760411,42,1.030668,0.7562,44,0.98836,0.763837,-2,0.042308
23745,8,17.771283,15.459987,5,14.294878,15.477521,3,23.565292,13.579184,2,-9.270414
334,42,1.24415,1.547611,22,1.198381,1.526468,20,1.294496,1.568998,2,-0.096116
8833,4,0.628972,0.241752,3,0.704344,0.234951,1,0.402856,0.0,2,0.301488
9295,20,3.384199,2.398526,11,3.185988,2.391846,9,3.626456,2.384393,2,-0.440468
10537,4,2.209901,1.495847,3,1.715739,1.416554,1,3.692386,0.0,2,-1.976647
13455,18,0.92981,1.374429,8,1.027769,1.427849,10,0.851442,1.324944,-2,0.176326
17405,26,1.179491,1.054998,12,1.244508,1.072839,14,1.123762,1.03622,-2,0.120745
18711,14,2.429688,1.23319,6,3.006733,1.141281,8,1.996904,1.11687,-2,1.009828
19523,4,0.43832,0.362526,1,0.326417,0.0,3,0.475621,0.411907,-2,-0.149204
20905,14,0.18107,0.060299,8,0.186412,0.058814,6,0.173947,0.061508,2,0.012465
22764,6,25.457025,17.847768,4,19.146893,18.930424,2,38.07729,0.0,2,-18.930396
24265,2,0.476815,0.426271,2,0.476815,0.426271,0,0.0,0.0,2,0.476815
11597,2,0.296207,0.062402,2,0.296207,0.062402,0,0.0,0.0,2,0.296207
6950,6,0.321417,0.117676,4,0.308567,0.141483,2,0.347118,0.022735,2,-0.038552
13119,6,0.575765,0.178142,2,0.498529,0.113541,4,0.614382,0.191525,-2,-0.115854
17318,8,0.422105,0.40004,3,0.434398,0.56159,5,0.414728,0.258216,-2,0.01967
20038,6,0.29345,0.215461,4,0.290904,0.19037,2,0.298541,0.258362,2,-0.007637
3954,16,0.823865,0.859413,9,0.717897,0.85556,7,0.96011,0.845036,2,-0.242212
16562,2,0.340441,0.09401,2,0.340441,0.09401,0,0.0,0.0,2,0.340441
19105,6,0.322147,0.208844,4,0.307957,0.222128,2,0.350527,0.175946,2,-0.042571
4684,10,1.67385,1.558928,6,1.435446,1.521098,4,2.031455,1.546575,2,-0.59601
1381,28,0.536239,1.203888,13,0.308585,0.187097,15,0.733538,1.609741,-2,-0.424953
