feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
6004,62,36.298153,7.580978,60,36.29973,7.603013,2,36.250847,6.887039,58,0.048883
1224,137,32.794782,9.594902,40,28.681389,7.801941,97,34.491027,9.750395,-57,-5.809637
1234,465,31.528438,8.870137,204,32.015764,9.261806,261,31.147539,8.532165,-57,0.868225
161,521,44.356744,23.759431,232,36.125291,17.5625,289,50.964693,25.923286,-57,-14.839402
536,637,33.849881,16.874449,290,34.350323,17.447264,347,33.431645,16.368637,-57,0.918678
736,597,48.079846,13.821377,327,48.179035,13.830894,270,47.959716,13.808888,57,0.21932
1023,139,28.938428,10.425504,98,29.502199,10.176716,41,27.590879,10.879657,57,1.911321
46,195,30.164673,16.131008,126,28.65842,14.985103,69,32.915224,17.709094,57,-4.256804
4241,61,31.037199,9.370816,2,29.52928,8.147871,59,31.088314,9.405251,-57,-1.559035
351,192,28.854385,12.785425,68,29.42796,13.968683,124,28.539844,12.075903,-56,0.888116
719,292,33.025977,14.513871,174,34.828426,15.639079,118,30.36813,12.197038,56,4.460296
548,274,35.293768,21.864892,165,33.346747,20.897724,109,38.241094,22.940256,56,-4.894347
6149,866,31.927216,10.926308,461,31.620553,10.985207,405,32.276281,10.848332,56,-0.655727
5915,104,48.322848,15.242208,80,52.582183,14.238969,24,34.125065,8.298407,56,18.457118
1340,150,32.1555,7.313279,47,30.56709,6.155583,103,32.880308,7.676105,-56,-2.313218
7330,58,44.429089,12.405316,1,39.521179,0.0,57,44.515193,12.496468,-56,-4.994014
3783,60,73.395636,10.273419,58,73.923354,9.943282,2,58.09182,7.537514,56,15.831534
508,2203,117.34975,114.356032,1074,112.503871,110.804408,1129,121.959559,117.449739,-55,-9.455688
167,343,31.874966,15.973467,144,30.602353,16.10507,199,32.795853,15.813817,-55,-2.1935
1514,79,31.192203,11.26607,12,34.815377,16.966657,67,30.543276,9.763525,-55,4.272101
904,265,37.362727,23.200469,160,36.474918,21.37973,105,38.71558,25.669368,55,-2.240662
761,173,28.193305,13.675035,59,23.905842,11.462989,114,30.412255,14.189713,-55,-6.506413
421,280,36.490633,20.244724,113,30.29786,14.515687,167,40.680953,22.385047,-54,-10.383093
859,518,32.156966,10.715071,286,32.8707,10.537245,232,31.277104,10.865976,54,1.593596
1169,296,38.330883,22.655528,175,44.867876,26.805929,121,28.876554,8.073787,54,15.991321
1329,132,36.145097,18.204149,93,34.951492,15.707301,39,38.991385,22.842984,54,-4.039893
14832,60,38.422161,6.826947,3,35.270198,2.745354,57,38.588054,6.936363,-54,-3.317857
342,803,101.204075,55.729867,375,96.969482,49.641691,428,104.91429,60.319327,-53,-7.944809
182,287,33.769167,17.382857,117,31.67883,17.455367,170,35.207811,17.185699,-53,-3.528981
2180,73,25.687929,6.699384,10,29.006996,10.151031,63,25.161093,5.798584,-53,3.845903
4120,65,33.597844,6.626876,6,31.346691,4.476772,59,33.826774,6.765765,-53,-2.480083
4839,175,33.338129,10.144155,61,31.221031,10.478573,114,34.470962,9.774046,-53,-3.249931
896,69,25.03274,8.689791,61,25.070617,8.652179,8,24.743931,8.966139,53,0.326686
73,210,34.969081,17.635857,79,25.716859,10.065905,131,40.548666,18.834252,-52,-14.831807
450,664,79.717711,46.320464,306,77.670589,37.022744,358,81.467485,52.927195,-52,-3.796896
2161,56,30.898485,7.361567,2,36.295992,2.388895,54,30.698577,7.407394,-52,5.597415
12,634,53.181388,31.997773,291,55.323669,34.357698,343,51.363884,29.728888,-52,3.959785
307,972,32.167222,19.044151,460,32.650776,19.583647,512,31.732779,18.535313,-52,0.917997
12355,52,37.216689,6.517597,0,0.0,0.0,52,37.216689,6.517597,-52,-37.216689
15305,142,37.001406,11.002705,45,35.829879,8.166185,97,37.544898,12.056201,-52,-1.71502
952,60,33.282474,9.544028,56,33.525954,9.156468,4,29.873756,13.420319,52,3.652198
5070,56,48.063446,12.166921,2,28.821321,1.662533,54,48.776118,11.798014,-52,-19.954796
8895,56,29.838016,6.063035,2,24.211102,3.071774,54,30.04642,6.046182,-52,-5.835319
8,210,33.978562,22.914998,79,37.186224,25.134149,131,32.044171,21.233177,-52,5.142052
928,130,36.361771,18.337474,91,35.006119,16.574075,39,39.524958,21.578137,52,-4.518839
333,671,55.426216,31.566432,361,52.598842,27.999522,310,58.718737,34.981571,51,-6.119895
504,1233,29.687177,12.307984,591,28.830376,11.859451,642,30.475914,12.655724,-51,-1.645538
1174,321,38.39013,12.346682,135,36.8698,11.530515,186,39.493594,12.794126,-51,-2.623794
15660,337,41.295859,11.958193,194,40.8431,11.666857,143,41.91009,12.315866,51,-1.066989
860,195,38.716789,17.608524,123,41.104806,17.046068,72,34.63726,17.80376,51,6.467547
393,91,20.735847,9.150384,71,20.587407,8.578642,20,21.262809,10.925105,51,-0.675402
1216,155,24.123165,7.563349,52,24.684066,8.550557,103,23.839991,6.995293,-51,0.844076
1407,85,40.857088,18.84129,68,40.76122,16.436837,17,41.24056,26.345943,51,-0.47934
2375,365,23.735041,8.133493,157,24.513839,8.564696,208,23.147199,7.740509,-51,1.36664
1950,75,28.012875,6.393262,12,29.266299,8.672791,63,27.774128,5.828887,-51,1.492171
2994,89,33.725632,10.737862,70,34.96911,11.631653,19,29.144397,3.867359,51,5.824713
385,4098,110.950722,62.035789,2074,111.674018,61.726582,2024,110.209557,62.342339,50,1.464461
753,346,28.857059,12.818234,148,29.798372,13.251567,198,28.153452,12.438071,-50,1.644919
988,252,26.088338,10.64654,101,23.04729,5.951037,151,28.122417,12.456068,-50,-5.075127
463,1340,48.342796,25.141157,695,49.233967,25.840433,645,47.382541,24.328712,50,1.851426
9199,50,42.934742,11.223796,0,0.0,0.0,50,42.934742,11.223796,-50,-42.934742
1201,224,28.693961,8.899843,137,29.283526,8.202168,87,27.765565,9.827861,50,1.51796
2988,68,34.415559,6.59012,9,29.617208,5.364498,59,35.147511,6.451108,-50,-5.530303
1971,102,37.884935,7.0311,26,34.133659,4.858373,76,39.168266,7.198108,-50,-5.034607
1163,54,29.750068,8.18381,2,25.192696,0.482231,52,29.925352,8.289282,-50,-4.732656
4405,52,35.480136,6.702543,1,27.903465,0.0,51,35.628698,6.682609,-50,-7.725233
1061,119,31.550171,12.258068,35,33.839797,14.817737,84,30.59616,10.876058,-49,3.243636
2205,151,28.111531,5.648647,51,28.023432,5.934135,100,28.156461,5.496798,-49,-0.13303
15008,695,46.63804,13.945781,323,46.201865,14.716712,372,47.016762,13.228378,-49,-0.814898
4826,481,30.71053,9.56083,216,31.002908,9.802356,265,30.472214,9.352595,-49,0.530694
2305,141,33.562324,9.055712,46,31.64217,7.03567,95,34.492083,9.751696,-49,-2.849913
15123,133,37.501942,9.907614,42,38.677637,10.550188,91,36.959314,9.547836,-49,1.718323
1524,55,32.245151,10.361536,3,27.954462,3.562496,52,32.492691,10.568811,-49,-4.538229
1470,77,27.105041,6.59663,63,27.253935,6.096811,14,26.435019,8.456756,49,0.818915
13333,89,28.238011,5.390709,69,28.613973,5.793797,20,26.940939,3.36689,49,1.673034
816,674,44.929659,15.776576,313,46.175489,15.522346,361,43.84948,15.914991,-48,2.326008
811,58,26.418258,11.293149,5,16.841647,2.125417,53,27.321712,11.38738,-48,-10.480065
10175,164,48.49208,22.743821,58,74.194983,14.598345,106,34.428227,11.155272,-48,39.766756
1102,58,30.408879,11.231318,5,25.136501,3.671705,53,30.906273,11.571563,-48,-5.769773
2977,98,28.21783,6.856637,25,29.389099,6.590083,73,27.81671,6.900018,-48,1.572389
2066,52,36.979492,8.406253,2,30.093613,7.432873,50,37.254928,8.325222,-48,-7.161315
4733,182,37.656758,14.737931,67,41.433574,16.291808,115,35.456352,13.265105,-48,5.977222
3296,56,30.16751,5.030147,4,28.288918,3.792249,52,30.312017,5.084301,-48,-2.023099
16,1225,65.196636,36.028786,636,61.01213,33.280071,589,69.71505,38.268294,47,-8.70292
220,1191,52.648961,30.133927,619,55.292132,30.535946,572,49.788607,29.426467,47,5.503525
19,231,55.883009,40.370988,139,53.983957,40.58877,92,58.75223,39.868489,47,-4.768273
458,675,37.305155,18.068348,314,35.023099,18.524713,361,39.290102,17.420387,-47,-4.267003
640,67,56.348931,14.459183,57,59.136747,13.225928,10,40.458379,10.337907,47,18.678368
2420,107,31.832057,9.783752,30,30.668432,9.617362,77,32.285417,9.810528,-47,-1.616985
4132,47,53.381723,7.828783,47,53.381723,7.828783,0,0.0,0.0,47,53.381723
7336,49,49.653457,9.766533,48,50.009443,9.547921,1,32.566139,0.0,47,17.443304
12596,47,96.014778,9.118651,47,96.014778,9.118651,0,0.0,0.0,47,96.014778
1052,91,31.197555,9.161129,22,29.764409,9.857928,69,31.6545,8.879031,-47,-1.890091
2308,85,30.574596,7.074048,19,31.359434,8.055983,66,30.348658,6.7481,-47,1.010776
8944,59,37.903585,10.642431,53,38.144419,11.069552,6,35.776217,5.128947,47,2.368202
125,368,31.827777,19.315712,161,31.358596,20.202891,207,32.192696,18.588259,-46,-0.834099
1587,750,77.66994,27.978163,352,75.381435,23.242465,398,79.693944,31.441681,-46,-4.31251
13331,116,33.682887,5.355369,35,32.94575,4.47754,81,34.001402,5.663342,-46,-1.055652
906,342,28.707281,8.394651,194,29.049752,8.520142,148,28.258366,8.205638,46,0.791386
14631,550,75.609106,38.319567,252,75.169194,39.327927,298,75.981112,37.441643,-46,-0.811919
8602,46,34.36909,6.658096,46,34.36909,6.658096,0,0.0,0.0,46,34.36909
1540,100,32.599985,8.372557,73,33.260677,9.137438,27,30.813669,5.433016,46,2.447008
2009,54,26.407496,2.953291,50,26.60491,2.958321,4,23.939812,1.331764,46,2.665099
828,60,43.526351,16.392273,53,45.9532,15.822106,7,25.151641,5.054975,46,20.801559
57,229,26.680651,14.559539,92,24.642296,13.530429,137,28.049473,15.057516,-45,-3.407177
283,833,92.670545,60.306428,394,89.625517,53.964,439,95.40344,65.356986,-45,-5.777923
716,55,28.022626,10.945648,50,29.239263,10.724309,5,15.856264,2.224618,45,13.382999
7036,513,31.12995,4.449479,234,30.645736,4.233384,279,31.536064,4.583664,-45,-0.890328
834,175,36.685039,31.809787,110,35.749849,28.899502,65,38.267667,36.150753,45,-2.517818
2207,49,26.204718,5.508291,2,26.229549,2.255566,47,26.203661,5.604986,-45,0.025888
477,1442,39.972068,21.478645,699,40.630257,22.118085,743,39.352857,20.840217,-44,1.2774
507,582,33.917606,20.913894,313,33.85934,20.469078,269,33.985402,21.419645,44,-0.126062
1484,320,25.064792,9.128981,182,24.673396,8.884923,138,25.580982,9.416371,44,-0.907586
1634,240,36.456392,14.196584,142,39.546655,15.835107,98,31.978664,9.816048,44,7.567991
6450,674,40.260699,9.804855,315,40.108453,9.927987,359,40.394286,9.693557,-44,-0.285833
188,54,37.244335,16.891842,49,38.095244,16.768777,5,28.905423,15.789147,44,9.189821
1238,238,34.599831,8.855662,97,32.392165,6.169566,141,36.11858,10.02637,-44,-3.726414
1783,150,31.092032,7.483686,97,31.26919,7.510028,53,30.767797,7.424294,44,0.501393
2530,50,47.976124,20.210071,3,31.015016,7.391172,47,49.058748,20.285376,-44,-18.043732
3995,50,46.699413,9.597159,47,48.137953,7.946736,3,24.16228,2.321289,44,23.975673
4705,136,31.117891,5.90731,46,30.559829,5.694384,90,31.403123,5.993194,-44,-0.843295
6496,60,58.242452,19.643147,8,35.897449,15.629467,52,61.680145,17.86059,-44,-25.782695
11134,44,36.130809,6.855673,44,36.130809,6.855673,0,0.0,0.0,44,36.130809
11169,68,71.790101,23.978127,56,78.424304,19.889366,12,40.830483,15.7509,44,37.593821
444,124,29.171084,13.691582,40,22.938636,6.880392,84,32.138916,15.062475,-44,-9.200279
7873,224,27.370457,5.357674,134,27.330056,5.459149,90,27.430611,5.202342,44,-0.100555
1525,58,32.897681,10.58671,7,32.847038,11.686404,51,32.904632,10.426704,-44,-0.057594
88,332,35.465552,21.209437,188,38.008954,23.934561,144,32.144999,16.424228,44,5.863955
823,90,26.079583,9.09575,67,26.010338,9.786584,23,26.281294,6.684206,44,-0.270956
13147,44,52.642047,14.701237,44,52.642047,14.701237,0,0.0,0.0,44,52.642047
4351,64,36.586773,9.063536,54,37.659244,9.034165,10,30.795433,6.728103,44,6.863811
478,1827,81.58918,53.294017,935,74.014719,51.073384,892,89.528778,54.405982,43,-15.514059
613,191,26.488505,12.470986,117,26.948028,12.608868,74,25.761963,12.214595,43,1.186065
6834,43,34.016345,5.52799,0,0.0,0.0,43,34.016345,5.52799,-43,-34.016345
366,81,84.643479,47.443275,19,95.493446,57.631051,62,81.318489,43.309172,-43,14.174957
496,231,35.191077,21.596102,137,35.248142,20.809865,94,35.107909,22.693014,43,0.140233
545,107,47.990462,23.657312,75,52.179752,21.674106,32,38.171813,25.156233,43,14.007939
1171,257,25.875281,6.851478,150,26.181253,6.832397,107,25.446349,6.855184,43,0.734904
1185,247,34.417227,11.497792,145,33.86366,10.880041,102,35.20416,12.279902,43,-1.3405
7707,181,23.611794,4.089768,112,23.651648,4.118086,69,23.547104,4.042543,43,0.104545
9608,43,34.68959,4.963736,43,34.68959,4.963736,0,0.0,0.0,43,34.68959
2223,101,33.664097,10.998027,29,25.320657,5.452172,72,37.024648,10.879812,-43,-11.703991
4943,53,31.802784,5.002873,5,31.383673,2.238185,48,31.846441,5.205177,-43,-0.462768
422,2398,31.659068,22.560861,1220,32.240772,23.604152,1178,31.056624,21.410238,42,1.184147
2410,110,29.830095,9.218943,34,30.102263,10.705295,76,29.708336,8.467135,-42,0.393927
10870,194,30.822775,6.337874,76,30.321562,6.035446,118,31.14559,6.504827,-42,-0.824028
538,266,32.165631,18.80309,154,35.64582,19.796715,112,27.38037,16.163771,42,8.26545
13394,168,31.340446,6.273831,105,31.603396,6.566335,63,30.902196,5.726604,42,0.7012
6376,254,20.930286,4.369233,106,21.503752,4.653185,148,20.51956,4.105004,-42,0.984192
2808,42,42.338872,14.960252,0,0.0,0.0,42,42.338872,14.960252,-42,-42.338872
2627,58,29.885978,5.713765,8,25.625437,5.204331,50,30.567665,5.492539,-42,-4.942228
13057,82,36.256801,11.911573,62,39.334318,12.010779,20,26.716496,3.761744,42,12.617822
12167,80,37.767046,7.671209,19,31.016431,3.393979,61,39.869697,7.414427,-42,-8.853266
15490,44,41.415815,6.697188,1,50.345749,0.0,43,41.208142,6.633082,-42,9.137607
331,845,39.578891,20.700345,443,39.15758,21.271593,402,40.043171,20.041742,41,-0.88559
472,441,56.44783,51.832647,241,55.848483,50.002295,200,57.170044,53.946949,41,-1.321561
1103,45,33.563013,10.929814,2,24.180519,2.341133,43,33.999408,10.976215,-41,-9.818889
13258,47,26.018297,8.518795,3,32.202516,18.455017,44,25.596646,7.177085,-41,6.60587
448,209,30.26449,22.950677,125,29.786345,21.927064,84,30.976016,24.377169,41,-1.189671
14983,47,41.802183,10.820311,3,46.622259,22.340497,44,41.473542,9.452001,-41,5.148717
986,85,24.007288,6.964004,22,24.880692,8.004107,63,23.70229,6.534628,-41,1.178402
1944,101,33.874449,7.189204,71,33.790976,6.591677,30,34.071999,8.433109,41,-0.281023
277,1016,212.941348,119.504096,488,206.039367,116.347196,528,219.320451,122.002707,-40,-13.281084
292,672,41.73717,20.583792,356,41.162972,20.534976,316,42.384051,20.619503,40,-1.221079
345,700,45.643444,49.302486,370,43.681594,48.25157,330,47.843094,50.363967,40,-4.1615
456,772,134.937222,65.201803,366,130.275336,60.592275,406,139.139809,68.824011,-40,-8.864474
1013,410,32.569347,11.508645,185,33.54845,11.415882,225,31.764306,11.522199,-40,1.784144
3777,156,27.533653,8.044395,98,28.729733,9.005256,58,25.512691,5.525422,40,3.217041
623,72,28.29581,9.62339,56,27.981096,7.981156,16,29.39731,13.86497,40,-1.416214
890,212,35.651685,18.177267,126,33.678779,17.404589,86,38.542222,18.884808,40,-4.863443
1489,466,47.627833,18.063367,213,50.02993,18.156487,253,45.605514,17.734093,-40,4.424416
3567,40,31.956397,6.74632,40,31.956397,6.74632,0,0.0,0.0,40,31.956397
13474,416,28.588503,4.979468,188,28.264076,5.048985,228,28.856013,4.905294,-40,-0.591937
2214,124,28.795063,6.887454,42,27.125253,7.011713,82,29.650332,6.662791,-40,-2.52508
1337,52,26.311712,5.159493,6,29.524149,4.804714,46,25.892698,5.055674,-40,3.631451
2376,66,34.228598,11.008182,53,35.949917,11.051248,13,27.21091,7.481934,40,8.739008
28,58,36.530383,24.805859,9,49.221709,33.875738,49,34.199323,21.967138,-40,15.022386
241,815,129.866559,54.43166,388,126.842622,53.256364,427,132.614306,55.334906,-39,-5.771684
1575,765,32.913439,10.421804,363,33.59186,11.70361,402,32.300835,9.067194,-39,1.291025
10489,563,29.508221,8.204119,262,28.08251,7.009251,301,30.749206,8.934256,-39,-2.666696
2648,43,28.703265,8.009638,41,28.760771,7.925708,2,27.524397,9.492868,39,1.236374
379,449,36.984161,16.05203,205,38.202015,16.356922,244,35.960964,15.71855,-39,2.241051
494,241,25.4638,11.329867,101,24.312008,10.490582,140,26.294736,11.829213,-39,-1.982728
6768,57,31.091696,5.795077,9,33.233276,7.319172,48,30.69015,5.367878,-39,2.543127
4492,55,37.887139,8.699479,47,39.169568,8.496251,8,30.352872,5.457537,39,8.816696
2683,39,39.178399,10.81997,0,0.0,0.0,39,39.178399,10.81997,-39,-39.178399
4949,55,32.304483,10.50868,47,32.654948,10.341361,8,30.245499,11.223499,39,2.409449
2486,78,35.598988,7.641762,58,37.684635,6.950253,20,29.55061,6.20172,38,8.134025
7008,86,35.783948,9.327222,24,32.910112,8.059336,62,36.8964,9.544409,-38,-3.986288
2766,98,30.635142,5.303414,68,31.815927,5.231415,30,27.958697,4.418349,38,3.85723
25,176,31.501302,14.564814,69,30.309425,13.698556,107,32.269895,15.047104,-38,-1.960469
4421,44,30.975219,6.443471,41,30.687985,6.056161,3,34.900739,9.546965,38,-4.212754
999,110,23.355672,4.9895,74,23.356489,5.09137,36,23.353994,4.773279,38,0.002494
104,1709,49.571001,22.733038,873,49.640759,22.537537,836,49.498156,22.935187,37,0.142603
309,549,98.681526,36.658097,256,103.439369,32.968959,293,94.524503,39.130344,-37,8.914865
343,1019,58.317107,32.139253,491,55.675335,29.539612,528,60.773756,34.198147,-37,-5.09842
701,285,39.012159,18.226264,161,43.291106,19.925631,124,33.456431,13.906051,37,9.834675
760,149,27.553402,12.298976,56,26.019098,11.785944,93,28.477284,12.507363,-37,-2.458186
4263,801,38.444513,9.278342,419,38.712436,9.481566,382,38.150639,9.041061,37,0.561797
9073,1583,43.289103,12.957189,773,42.924988,12.532527,810,43.636586,13.340597,-37,-0.711598
727,365,35.07087,15.051043,164,36.238115,18.026956,201,34.118492,12.008258,-37,2.119624
980,137,32.015429,8.533843,87,34.108464,8.7448,50,28.373547,6.752644,37,5.734917
2974,49,25.801739,3.074048,43,25.782039,3.222584,6,25.94292,1.650529,37,-0.160881
16017,89,36.767481,11.028136,26,32.997091,11.125172,63,38.323515,10.603986,-37,-5.326425
990,187,33.247824,15.655287,75,33.88838,16.94098,112,32.818879,14.716159,-37,1.069501
4406,39,34.139491,3.963322,1,34.976509,0.0,38,34.117464,4.012775,-37,0.859045
2211,65,23.937677,5.345231,51,23.831919,5.108597,14,24.322939,6.115043,37,-0.491019
2802,39,34.375811,5.004564,38,34.148494,4.867186,1,43.013866,0.0,37,-8.865372
1690,69,38.475638,13.612176,53,40.158095,13.876945,16,32.902499,10.98843,37,7.255596
7097,41,31.479402,5.276305,2,32.16571,4.780422,39,31.444206,5.298089,-37,0.721504
176,2144,45.390014,32.276338,1090,43.711545,30.948009,1054,47.125812,33.506517,36,-3.414266
503,226,208.435786,76.69188,131,208.365579,77.496626,95,208.532598,75.568016,36,-0.167019
213,112,22.400602,12.730534,74,22.096806,12.728081,38,22.992205,12.714494,36,-0.895399
1564,40,31.358984,3.964824,38,31.068503,3.807374,2,36.878113,2.628052,36,-5.80961
1606,64,33.898287,7.910162,14,30.564199,7.410507,50,34.831832,7.792949,-36,-4.267633
3358,50,26.863291,5.155965,43,26.910498,5.341841,7,26.573301,3.807849,36,0.337197
3662,46,31.651989,3.881083,5,29.511064,3.40699,41,31.913077,3.854482,-36,-2.402013
1249,214,22.077908,7.663543,125,21.16614,6.728931,89,23.358482,8.649556,36,-2.192342
7013,38,35.354132,7.316156,1,27.788849,0.0,37,35.558599,7.306444,-36,-7.76975
1458,40,24.460584,7.800241,2,29.03783,1.117374,38,24.219676,7.925883,-36,4.818154
2220,148,29.125531,5.227319,92,29.228496,5.066178,56,28.956373,5.477576,36,0.272123
778,56,22.859191,7.317622,10,19.204907,5.892524,46,23.653601,7.355683,-36,-4.448693
63,49,21.649675,13.82663,7,12.532389,2.835416,42,23.169223,14.336499,-35,-10.636834
156,827,48.979697,34.618276,431,52.806185,39.974144,396,44.815009,27.024567,35,7.991176
779,697,34.188692,17.184177,366,35.065367,17.064266,331,33.219317,17.26405,35,1.84605
2531,1621,30.828767,9.230839,793,30.518164,8.907911,828,31.12624,9.520368,-35,-0.608076
737,77,36.903354,21.120607,21,25.477851,13.61005,56,41.187918,21.830866,-35,-15.710068
747,159,30.190667,11.219861,97,31.942513,11.222707,62,27.449876,10.652321,35,4.492637
6187,45,38.234626,9.262126,5,40.524959,12.93014,40,37.948335,8.652984,-35,2.576624
5336,47,33.273225,8.160945,41,32.376788,7.47161,6,39.398874,9.860155,35,-7.022085
