feature_id,count_total,count_happy,count_sad,count_diff,mean_total,mean_happy,mean_sad,mean_diff
23852,21,6,15,-9,1.06258,0.897528,1.128601,-0.231074
23869,27,18,9,9,2.4162,2.253298,2.742003,-0.488705
23904,23,16,7,9,2.020293,1.979824,2.112794,-0.13297
23958,125,67,58,9,1.75534,1.107136,2.504128,-1.396992
23990,59,25,34,-9,1.052723,1.204568,0.941072,0.263496
24003,23,7,16,-9,0.975658,0.990537,0.969149,0.021388
24009,11,10,1,9,0.867151,0.897839,0.560278,0.337561
24019,9,9,0,9,1.863047,1.863047,0.0,1.863047
24045,39,24,15,9,3.578007,3.644647,3.471382,0.173265
24046,21,6,15,-9,1.067086,1.281857,0.981178,0.300678
24101,23,16,7,9,4.275549,5.192034,2.180729,3.011305
24122,41,16,25,-9,2.51826,1.604468,3.103088,-1.49862
24193,39,24,15,9,3.154175,3.57839,2.475432,1.102958
24239,11,10,1,9,1.875251,2.021924,0.40853,1.613393
24262,13,2,11,-9,2.092735,1.204157,2.254294,-1.050138
24298,15,3,12,-9,1.294711,0.460892,1.503166,-1.042273
24359,35,22,13,9,0.94327,1.230014,0.45801,0.772004
24409,79,35,44,-9,2.5285,2.553694,2.508459,0.045235
24420,27,18,9,9,6.459598,7.206214,4.966366,2.239848
24426,123,66,57,9,1.513262,1.69948,1.297641,0.401839
24484,17,4,13,-9,2.662794,3.30169,2.466212,0.835478
24492,17,4,13,-9,1.574722,1.06693,1.730966,-0.664037
24494,9,0,9,-9,4.018698,0.0,4.018698,-4.018698
4,20,6,14,-8,0.99428,0.360033,1.2661,-0.906067
127,38,23,15,8,1.912784,2.453589,1.08355,1.370039
132,20,6,14,-8,1.287773,1.58669,1.159666,0.427024
140,76,42,34,8,1.746157,1.956184,1.486711,0.469473
147,36,14,22,-8,1.712333,1.63409,1.762124,-0.128034
171,178,85,93,-8,0.877519,0.934515,0.825425,0.109091
183,14,11,3,8,6.632228,7.604128,3.068594,4.535534
197,70,39,31,8,1.692785,2.053864,1.238524,0.81534
228,14,3,11,-8,1.250128,1.430585,1.200912,0.229672
264,16,4,12,-8,1.690512,2.219819,1.514077,0.705743
368,22,7,15,-8,1.501165,1.974898,1.280088,0.69481
380,30,11,19,-8,2.764185,2.071553,3.165183,-1.09363
395,28,10,18,-8,1.630698,1.907805,1.47675,0.431055
472,44,26,18,8,1.488367,1.502957,1.467291,0.035667
527,18,13,5,8,5.405546,6.849677,1.650806,5.198871
700,22,7,15,-8,1.402448,1.397924,1.404559,-0.006634
722,224,116,108,8,1.877476,2.136034,1.599765,0.536269
753,14,3,11,-8,1.558343,0.82562,1.758177,-0.932557
759,12,2,10,-8,4.171052,1.650609,4.675139,-3.024531
781,16,12,4,8,1.381274,1.640041,0.604974,1.035067
791,42,17,25,-8,1.327472,0.944099,1.588165,-0.644066
802,110,59,51,8,2.026709,2.008724,2.047514,-0.038789
863,24,8,16,-8,1.558095,0.754864,1.959711,-1.204848
946,90,41,49,-8,2.137458,2.091669,2.175771,-0.084101
997,34,21,13,8,1.180025,1.231568,1.096764,0.134803
1004,20,6,14,-8,1.234672,1.05595,1.311267,-0.255317
1044,8,8,0,8,0.948116,0.948116,0.0,0.948116
1066,26,17,9,8,2.006723,2.067121,1.892639,0.174482
1084,126,67,59,8,1.405243,1.405948,1.404443,0.001505
1105,8,8,0,8,5.563008,5.563008,0.0,5.563008
1124,12,2,10,-8,2.492491,1.478231,2.695343,-1.217113
1192,12,10,2,8,1.863366,1.76718,2.344297,-0.577117
1193,28,18,10,8,1.395006,1.739354,0.775181,0.964173
1333,20,6,14,-8,1.202783,1.059208,1.264315,-0.205107
1340,14,3,11,-8,1.461845,1.74005,1.385971,0.354079
1395,50,29,21,8,3.077481,2.121748,4.397303,-2.275554
1409,46,19,27,-8,1.26402,1.20187,1.307755,-0.105885
1443,28,10,18,-8,1.23692,1.297301,1.203374,0.093927
1480,238,123,115,8,1.538971,1.534141,1.544136,-0.009995
1521,278,143,135,8,2.906178,3.078516,2.723627,0.354889
1534,20,6,14,-8,0.773657,0.885225,0.725842,0.159382
1544,60,34,26,8,1.250652,1.345155,1.127072,0.218083
1575,26,9,17,-8,1.504107,0.956536,1.793998,-0.837462
1614,20,6,14,-8,2.671063,5.161072,1.603917,3.557155
1631,10,9,1,8,1.326199,1.400733,0.655388,0.745345
1653,80,44,36,8,2.131905,2.163068,2.093818,0.06925
1656,12,2,10,-8,2.974825,1.900381,3.189713,-1.289332
1660,110,51,59,-8,2.234233,2.126667,2.327214,-0.200548
1694,8,0,8,-8,1.794501,0.0,1.794501,-1.794501
1708,30,11,19,-8,1.395217,1.284486,1.459324,-0.174839
1716,14,11,3,8,2.439562,2.804401,1.101815,1.702586
1732,1058,525,533,-8,5.143752,5.104963,5.181958,-0.076995
1754,52,22,30,-8,2.223856,2.219004,2.227415,-0.008411
1793,14,11,3,8,7.87021,9.551246,1.706409,7.844836
1908,20,14,6,8,1.043482,1.201172,0.675538,0.525634
1933,74,41,33,8,0.866628,0.7163,1.053398,-0.337098
1969,8,0,8,-8,6.325714,0.0,6.325714,-6.325714
1976,18,13,5,8,0.763013,0.788832,0.695884,0.092948
2001,16,12,4,8,1.047382,1.050275,1.038703,0.011572
2065,12,2,10,-8,2.113889,5.115189,1.513629,3.60156
2165,32,12,20,-8,1.875194,1.702758,1.978655,-0.275897
2225,12,10,2,8,0.868214,0.913962,0.639477,0.274485
2279,620,314,306,8,3.068229,2.78515,3.358709,-0.573559
2294,12,2,10,-8,3.601242,1.91084,3.939323,-2.028483
2299,16,4,12,-8,1.135903,0.223229,1.440128,-1.2169
2317,14,3,11,-8,1.617484,0.878863,1.818926,-0.940063
2323,12,2,10,-8,3.083412,2.424653,3.215164,-0.790511
2327,18,13,5,8,1.100247,1.064429,1.193372,-0.128943
2335,36,22,14,8,5.970313,6.748575,4.74733,2.001245
2380,10,1,9,-8,3.941495,11.105428,3.145502,7.959925
2406,12,10,2,8,1.181435,1.137612,1.400545,-0.262933
2424,12,2,10,-8,1.470567,0.429865,1.678707,-1.248842
2451,10,1,9,-8,1.687707,1.108533,1.75206,-0.643527
2537,12,10,2,8,1.86067,1.853625,1.895891,-0.042266
2581,16,4,12,-8,0.629655,0.463829,0.68493,-0.221101
2630,88,40,48,-8,1.191348,1.176064,1.204085,-0.028021
2647,28,18,10,8,1.442636,1.396706,1.525309,-0.128603
2653,8,8,0,8,0.372507,0.372507,0.0,0.372507
2660,18,5,13,-8,0.83964,0.733022,0.880647,-0.147625
2683,12,10,2,8,0.952793,0.890046,1.266526,-0.37648
2722,12,10,2,8,1.705136,1.865548,0.903074,0.962474
2735,8,8,0,8,1.350919,1.350919,0.0,1.350919
2739,104,48,56,-8,1.980727,1.503119,2.390105,-0.886986
2787,42,17,25,-8,2.304081,2.002933,2.508861,-0.505928
2800,562,285,277,8,1.327234,1.200252,1.457883,-0.257631
2814,12,2,10,-8,0.311205,0.256907,0.322065,-0.065158
2841,30,19,11,8,3.781777,4.42608,2.668892,1.757188
2975,34,21,13,8,0.812778,1.057107,0.418092,0.639015
3003,22,7,15,-8,2.445884,2.631684,2.359178,0.272506
3026,158,75,83,-8,2.163141,1.539973,2.726246,-1.186273
3034,14,3,11,-8,1.717525,1.768327,1.703669,0.064658
3071,26,9,17,-8,1.014808,0.619889,1.223882,-0.603993
3079,28,18,10,8,0.903535,0.984147,0.758432,0.225715
3099,18,13,5,8,0.606119,0.536766,0.786436,-0.24967
3126,54,23,31,-8,2.857914,1.520286,3.850348,-2.330062
3128,32,20,12,8,1.927359,2.200711,1.471774,0.728938
3198,46,27,19,8,2.016118,2.373067,1.508874,0.864193
3281,8,0,8,-8,1.448469,0.0,1.448469,-1.448469
3295,8,0,8,-8,1.209387,0.0,1.209387,-1.209387
3297,292,142,150,-8,1.950053,1.733917,2.154662,-0.420745
3338,24,8,16,-8,1.002416,0.982284,1.012483,-0.030199
3348,44,18,26,-8,1.744286,1.362917,2.00831,-0.645393
3366,34,13,21,-8,2.044109,1.341855,2.478839,-1.136984
3377,24,8,16,-8,3.990593,1.265887,5.352946,-4.087059
3421,26,17,9,8,1.912421,1.902507,1.931147,-0.02864
3449,22,7,15,-8,1.701423,1.216579,1.927683,-0.711104
3451,78,43,35,8,1.220032,1.158951,1.295074,-0.136124
3505,30,11,19,-8,1.441584,1.104969,1.636466,-0.531497
3532,34,21,13,8,3.63507,4.330706,2.51135,1.819356
3546,84,38,46,-8,3.159223,4.108349,2.375162,1.733187
3639,8,8,0,8,1.681677,1.681677,0.0,1.681677
3651,30,11,19,-8,1.662258,1.914841,1.516026,0.398814
3657,10,9,1,8,1.448937,1.581691,0.254148,1.327543
3757,30,11,19,-8,1.42766,1.503034,1.384023,0.11901
3759,130,61,69,-8,2.049095,2.25958,1.863014,0.396567
3785,10,9,1,8,1.14611,1.148759,1.122265,0.026494
3852,22,7,15,-8,0.867714,1.279041,0.675761,0.60328
3853,12,10,2,8,1.381729,1.613494,0.222903,1.390591
3865,46,27,19,8,1.206319,1.227616,1.176054,0.051561
3890,38,23,15,8,1.349874,1.297708,1.429862,-0.132155
3978,24,8,16,-8,1.441666,2.555162,0.884918,1.670244
4005,42,25,17,8,1.250184,1.350694,1.102375,0.248319
4022,58,25,33,-8,1.163296,1.231012,1.111996,0.119016
4082,86,39,47,-8,2.132328,2.119672,2.142829,-0.023156
4127,38,15,23,-8,1.262281,1.356482,1.200845,0.155637
4168,22,7,15,-8,1.718692,2.386429,1.407082,0.979347
4180,86,39,47,-8,2.182103,1.859817,2.449533,-0.589716
4285,20,14,6,8,1.300427,1.450315,0.950688,0.499627
4302,14,3,11,-8,1.033413,0.680482,1.129667,-0.449185
4330,10,1,9,-8,6.949758,2.307933,7.465515,-5.157583
4364,18,5,13,-8,0.834978,0.577488,0.934013,-0.356525
4429,26,9,17,-8,1.038749,0.52523,1.310612,-0.785382
4432,10,1,9,-8,1.499679,2.047892,1.438767,0.609125
4486,72,40,32,8,1.696175,1.885179,1.45992,0.425259
4494,126,59,67,-8,1.417694,1.386505,1.445159,-0.058654
